engine_hp,msrp
210.0,29525
210.0,26420
210.0,24535
210.0,30875
210.0,28555
210.0,29775
210.0,28855
210.0,27925
210.0,27455
210.0,30875
210.0,25635
210.0,29775
210.0,27455
210.0,28855
210.0,25635
210.0,24535
210.0,26825
210.0,28555
210.0,27925
210.0,29955
210.0,29955
210.0,26825
170.0,26990
170.0,24995
170.0,29325
170.0,31180
170.0,31895
170.0,25560
170.0,27645
170.0,30245
170.0,24210
170.0,21295
140.0,28120
170.0,24210
170.0,21295
170.0,20195
170.0,20195
140.0,28390
140.0,29220
170.0,25960
140.0,26640
170.0,25960
140.0,25540
140.0,27290
170.0,21695
170.0,21695
140.0,29495
170.0,20595
140.0,28395
140.0,26895
170.0,20595
140.0,28695
170.0,24395
170.0,26195
170.0,26195
170.0,24395
140.0,27595
140.0,25795
170.0,20995
140.0,27665
140.0,30265
140.0,29165
170.0,26685
170.0,24885
170.0,22095
170.0,26685
170.0,20995
140.0,26565
170.0,24885
170.0,22095
140.0,29465
140.0,28365
170.0,22325
210.0,29280
170.0,23650
170.0,25380
150.0,25175
210.0,26920
170.0,20895
150.0,21640
210.0,26920
210.0,28020
150.0,22740
210.0,30380
210.0,29280
150.0,24075
210.0,30380
115.0,16215
210.0,28020
115.0,17325
170.0,20095
170.0,23650
170.0,18995
150.0,26410
170.0,22325
170.0,20095
170.0,25380
170.0,31670
115.0,18425
150.0,27510
115.0,19420
115.0,18320
170.0,18995
170.0,21995
150.0,22325
170.0,23650
210.0,29280
150.0,19775
170.0,25380
210.0,28020
210.0,26920
150.0,18675
210.0,26920
170.0,23650
170.0,21995
150.0,18995
150.0,20095
170.0,20895
170.0,31120
150.0,17680
210.0,28020
150.0,18780
210.0,30380
210.0,30380
210.0,29280
170.0,25380
210.0,28995
150.0,21995
150.0,20895
150.0,18995
150.0,17895
170.0,24995
210.0,27895
190.0,2347
190.0,2554
190.0,2590
190.0,2182
190.0,2691
190.0,2317
190.0,2368
190.0,2377
190.0,2251
190.0,2038
190.0,2407
190.0,2463
190.0,2773
190.0,2756
190.0,2590
190.0,2916
190.0,2322
190.0,2623
190.0,2655
190.0,2578
190.0,26770
190.0,22270
190.0,25170
190.0,31925
190.0,19270
190.0,22170
190.0,30225
190.0,28225
190.0,33920
190.0,28770
190.0,29925
283.0,33295
283.0,33295
283.0,27395
283.0,28695
173.0,26595
173.0,23495
283.0,29995
173.0,25195
173.0,20695
283.0,31395
283.0,31395
173.0,27395
173.0,26295
283.0,26595
283.0,33695
283.0,28395
283.0,31795
283.0,30895
173.0,20995
173.0,24895
283.0,29795
173.0,20995
283.0,33695
173.0,26295
283.0,29795
283.0,31795
283.0,30995
283.0,26595
173.0,27495
283.0,28395
173.0,24895
188.0,25240
215.0,28020
211.0,30020
188.0,26940
188.0,20250
188.0,22300
188.0,24150
188.0,22100
188.0,27230
188.0,24830
188.0,24830
188.0,22100
211.0,28020
188.0,22300
188.0,24150
188.0,26940
215.0,30020
188.0,20250
188.0,27230
188.0,25240
215.0,28020
188.0,24830
211.0,30020
188.0,27230
188.0,26940
188.0,24400
188.0,22100
188.0,20250
188.0,22550
188.0,25240
73.0,2000
73.0,2000
66.0,2000
73.0,2000
73.0,2000
73.0,2000
73.0,2000
73.0,2000
73.0,2000
73.0,2000
265.0,41250
265.0,42650
420.0,59900
420.0,54500
311.0,49000
420.0,61900
311.0,54900
180.0,21049
180.0,22049
180.0,24149
180.0,27299
180.0,23399
185.0,24849
185.0,23049
180.0,25949
180.0,22099
180.0,25499
185.0,18999
180.0,23899
180.0,25249
180.0,27549
180.0,22299
180.0,23649
180.0,25749
180.0,24399
185.0,18999
180.0,26199
185.0,25099
180.0,20999
185.0,22249
180.0,27549
180.0,26199
180.0,22349
180.0,25799
180.0,21749
180.0,23249
180.0,28999
185.0,19999
180.0,27199
182.0,35725
304.0,31065
304.0,40500
304.0,39970
182.0,33635
304.0,38025
304.0,38730
304.0,34065
304.0,40145
304.0,38905
304.0,35900
304.0,33810
304.0,40675
304.0,38200
304.0,31065
310.0,36065
310.0,38665
310.0,43265
310.0,32065
310.0,41065
291.0,37895
291.0,34695
291.0,38195
291.0,34995
303.0,37995
291.0,34495
291.0,38995
168.0,21345
148.0,18395
148.0,18495
168.0,21495
168.0,21945
148.0,18595
148.0,17395
237.0,29495
168.0,20595
168.0,21595
168.0,20995
148.0,18295
148.0,18595
168.0,20995
148.0,17595
168.0,23495
168.0,22495
168.0,19995
168.0,21995
168.0,20295
168.0,21095
148.0,18795
148.0,17795
168.0,22095
381.0,80155
381.0,83825
381.0,84325
620.0,1380000
620.0,1382750
92.0,2000
135.0,2000
195.0,2000
195.0,2000
195.0,2000
195.0,2000
92.0,2000
135.0,2000
195.0,2000
92.0,2000
195.0,2000
135.0,2000
141.0,2000
141.0,2000
100.0,2000
141.0,2000
100.0,2000
141.0,2000
100.0,2000
141.0,2000
141.0,2000
142.0,2000
142.0,2000
141.0,2000
74.0,2000
74.0,2000
74.0,2000
74.0,2000
74.0,2000
74.0,2000
74.0,2000
74.0,2000
74.0,2000
175.0,26495
256.0,29595
175.0,26795
175.0,23495
175.0,21995
175.0,23795
175.0,21695
175.0,21745
175.0,26845
256.0,29945
175.0,23845
175.0,22045
175.0,27145
175.0,24145
256.0,31640
175.0,23995
175.0,21995
175.0,25995
175.0,28840
200.0,2000
200.0,2060
230.0,2042
200.0,2000
230.0,2000
230.0,2181
200.0,2028
200.0,2063
230.0,2066
230.0,2384
200.0,2356
230.0,2506
230.0,2265
200.0,2144
200.0,2135
230.0,2066
205.0,25645
205.0,31420
205.0,26040
205.0,32085
205.0,26725
205.0,32385
424.0,83000
345.0,72000
552.0,375000
253.0,2000
253.0,2087
253.0,28680
90.0,2000
90.0,2000
90.0,2000
90.0,2000
90.0,2000
90.0,2000
90.0,2000
90.0,2000
90.0,2000
240.0,36400
240.0,41500
240.0,38900
240.0,36600
240.0,39100
240.0,41700
240.0,36600
240.0,39100
240.0,41700
300.0,48525
300.0,54025
300.0,45975
340.0,49700
340.0,59900
340.0,54600
340.0,69279
340.0,60600
340.0,50400
340.0,55300
340.0,50400
340.0,55300
340.0,60600
290.0,4207
290.0,4556
290.0,5035
290.0,55375
290.0,56225
278.0,56525
360.0,82305
386.0,84500
386.0,78820
386.0,72520
360.0,75465
360.0,87500
360.0,75465
386.0,78820
386.0,72520
360.0,82305
359.0,82305
386.0,72520
386.0,78820
359.0,75465
438.0,120060
438.0,120440
438.0,120440
232.0,36770
280.0,43370
232.0,36140
280.0,39970
232.0,32370
280.0,43590
232.0,32640
232.0,36360
232.0,36990
280.0,40190
280.0,39285
240.0,2136
205.0,2080
195.0,2283
240.0,2444
240.0,2681
205.0,2356
150.0,2000
150.0,2000
150.0,2000
150.0,2000
150.0,2000
150.0,2000
150.0,2000
150.0,2000
150.0,2000
150.0,2000
150.0,2000
150.0,2000
150.0,2000
292.0,40205
227.0,32520
227.0,29265
227.0,35770
227.0,33120
227.0,35270
227.0,30770
227.0,34670
227.0,35730
227.0,30930
227.0,34830
227.0,33230
227.0,32730
292.0,42515
227.0,29230
227.0,35625
227.0,36230
227.0,29730
227.0,35675
227.0,33130
292.0,44460
120.0,2000
120.0,2000
120.0,2000
120.0,2000
180.0,2000
180.0,2000
160.0,2000
160.0,2000
200.0,2044
175.0,2100
175.0,18890
212.0,3667
212.0,4282
235.0,65225
275.0,67395
268.0,67395
383.0,83180
383.0,88880
383.0,89380
240.0,51270
518.0,96100
402.0,58800
302.0,49770
302.0,47270
518.0,97250
240.0,51790
302.0,50290
402.0,59450
302.0,47790
329.0,62900
302.0,48300
518.0,98400
302.0,50800
365.0,51700
365.0,51700
162.0,2000
162.0,2000
162.0,2000
162.0,2000
162.0,2000
275.0,43900
275.0,45650
303.0,45800
275.0,47950
303.0,45800
303.0,47950
330.0,49200
330.0,47050
425.0,62000
425.0,63500
425.0,64000
493.0,133205
325.0,50250
325.0,52750
325.0,52150
325.0,54650
325.0,54650
325.0,52150
425.0,64200
425.0,72500
425.0,74200
425.0,65700
425.0,74700
425.0,66200
420.0,60950
420.0,58450
552.0,92900
560.0,93600
560.0,94100
560.0,115700
552.0,117200
560.0,117500
560.0,118200
560.0,111900
552.0,119700
552.0,113400
560.0,113700
560.0,120000
400.0,72300
340.0,49900
340.0,52600
400.0,73900
360.0,67200
340.0,54400
400.0,76000
252.0,47500
340.0,32855
340.0,30855
190.0,22680
250.0,29100
425.0,37320
250.0,29860
190.0,23370
340.0,31515
340.0,33615
425.0,37795
425.0,38105
340.0,33880
250.0,27225
250.0,29855
340.0,31780
178.0,23420
219.0,20320
145.0,17935
219.0,19695
164.0,23640
164.0,25555
164.0,25925
197.0,23835
197.0,22565
197.0,28420
197.0,22565
200.0,24610
200.0,21465
200.0,20965
201.0,23465
201.0,20165
240.0,23265
201.0,19565
217.0,20575
217.0,19795
240.0,23710
217.0,23915
196.0,28195
196.0,25470
259.0,30355
196.0,22340
259.0,27005
196.0,23610
196.0,22340
160.0,21625
250.0,28620
182.0,27770
250.0,30920
160.0,23120
160.0,25020
160.0,23120
160.0,25125
182.0,27875
160.0,21680
250.0,30975
160.0,23225
300.0,38680
300.0,42235
300.0,41225
300.0,41525
300.0,38425
300.0,38125
300.0,38915
300.0,42015
300.0,41715
300.0,38615
280.0,2000
280.0,2000
280.0,2263
280.0,2209
280.0,2411
290.0,2459
225.0,2000
225.0,2000
225.0,2000
225.0,2000
225.0,2000
225.0,2000
132.0,19685
158.0,20755
158.0,19565
158.0,21715
132.0,18845
158.0,21715
132.0,18845
158.0,20755
132.0,19685
158.0,19565
132.0,20115
158.0,22415
158.0,20265
158.0,21455
132.0,19275
290.0,34380
290.0,31290
300.0,36990
300.0,34490
300.0,32510
300.0,39960
300.0,37770
300.0,34590
300.0,37090
300.0,40040
300.0,32610
300.0,37870
523.0,189350
523.0,191300
263.0,23700
263.0,24000
263.0,24200
274.0,27995
274.0,29925
274.0,29925
274.0,27995
178.0,25730
178.0,25780
178.0,26580
170.0,20480
170.0,19980
315.0,44990
315.0,45990
315.0,44990
330.0,49300
330.0,51300
290.0,44565
290.0,48840
290.0,50840
290.0,42565
290.0,48840
290.0,46840
290.0,56780
290.0,54780
290.0,43015
290.0,49440
290.0,46515
290.0,44515
290.0,55230
290.0,45015
290.0,53230
290.0,52640
290.0,51440
290.0,50640
290.0,55230
290.0,49440
290.0,47440
290.0,48640
290.0,50640
290.0,57230
290.0,56400
290.0,48360
290.0,50360
290.0,52360
290.0,58400
290.0,56400
290.0,43950
290.0,50360
290.0,45950
290.0,54400
208.0,32500
208.0,28950
55.0,2000
79.0,2000
79.0,2000
79.0,2000
55.0,2000
79.0,2000
79.0,12515
116.0,2000
116.0,2000
151.0,2000
116.0,2000
116.0,2000
210.0,2381
210.0,2337
170.0,2138
210.0,31025
170.0,28025
170.0,28075
210.0,31075
210.0,31675
170.0,28875
330.0,49850
330.0,47700
360.0,53700
420.0,59200
420.0,61700
420.0,61200
360.0,54750
330.0,48700
420.0,63700
330.0,50850
78.0,13995
78.0,16995
78.0,15195
74.0,12995
74.0,15195
74.0,14195
74.0,13995
74.0,12995
74.0,14295
74.0,15395
74.0,14095
74.0,14945
78.0,14795
78.0,12995
78.0,14195
78.0,15995
78.0,16495
240.0,46030
240.0,35595
240.0,33100
240.0,48525
240.0,46455
240.0,42955
240.0,48950
240.0,40460
240.0,33260
240.0,39585
240.0,37090
240.0,35755
240.0,41895
240.0,35720
240.0,35130
240.0,32720
240.0,39485
240.0,38125
240.0,45475
240.0,47880
304.0,38850
304.0,40845
365.0,45840
365.0,45840
305.0,38850
305.0,40845
350.0,41005
350.0,39010
365.0,46000
365.0,45205
303.0,43210
303.0,43370
365.0,45365
303.0,43530
365.0,49025
305.0,40850
305.0,38900
303.0,44045
303.0,47810
303.0,53475
303.0,38260
303.0,55970
303.0,45315
303.0,40755
303.0,41550
303.0,38260
303.0,44045
303.0,48055
303.0,45560
303.0,53475
303.0,40755
303.0,41550
303.0,55970
191.0,34645
231.0,45555
231.0,35190
188.0,35190
231.0,37080
188.0,45555
231.0,47445
231.0,37080
188.0,45605
231.0,45605
231.0,47495
188.0,35190
231.0,35190
245.0,36900
245.0,39510
245.0,49560
245.0,35010
245.0,41400
245.0,47670
245.0,36760
245.0,38650
342.0,5650
150.0,2000
150.0,2000
150.0,2000
150.0,2000
150.0,2000
150.0,2000
201.0,24250
196.0,27750
185.0,26140
185.0,33790
185.0,25815
185.0,30540
185.0,27590
185.0,24165
185.0,29740
185.0,23335
185.0,31035
185.0,25885
185.0,30235
200.0,30210
185.0,26040
200.0,24520
200.0,27890
185.0,30420
200.0,27700
180.0,22280
200.0,24690
240.0,28355
242.0,24930
211.0,20830
303.0,26330
211.0,20330
242.0,23430
303.0,27740
211.0,22625
211.0,21015
197.0,27607
165.0,27777
197.0,29627
165.0,22777
197.0,32887
197.0,31317
165.0,25087
165.0,25637
165.0,27777
165.0,25217
197.0,27607
165.0,22907
197.0,32887
197.0,29627
165.0,25637
197.0,31317
197.0,26199
197.0,25999
197.0,28199
197.0,23999
215.0,34999
215.0,35799
215.0,36159
592.0,229000
616.0,239400
200.0,28460
200.0,23490
200.0,28515
200.0,22115
200.0,22950
200.0,28515
200.0,22950
200.0,22115
138.0,25645
138.0,24645
138.0,25895
138.0,24895
138.0,26145
138.0,25145
135.0,2000
200.0,2078
200.0,2254
135.0,2000
135.0,2038
200.0,2462
505.0,298900
505.0,303700
505.0,303700
530.0,335600
265.0,44540
265.0,44540
265.0,41995
260.0,39000
260.0,38550
260.0,40600
260.0,36950
260.0,34220
260.0,29560
260.0,32620
260.0,31160
260.0,34400
260.0,39180
250.0,41730
260.0,32800
260.0,38730
260.0,29740
260.0,40780
260.0,31340
250.0,42180
260.0,37130
250.0,40130
250.0,43780
260.0,29740
260.0,31340
260.0,37130
260.0,38730
260.0,34400
260.0,32800
260.0,40780
260.0,39180
632.0,336400
632.0,369200
632.0,345400
632.0,378200
631.0,382400
631.0,354000
631.0,364000
631.0,392400
670.0,450000
305.0,3550
305.0,3206
305.0,3654
305.0,4059
320.0,4584
320.0,5193
435.0,41800
300.0,29300
310.0,34800
310.0,25300
435.0,46170
435.0,32300
300.0,23800
310.0,29300
435.0,36300
435.0,36395
435.0,32395
300.0,24145
310.0,35145
310.0,29645
435.0,41895
300.0,29645
310.0,25645
310.0,25645
300.0,24645
310.0,29645
435.0,42145
435.0,36645
310.0,35145
435.0,32645
130.0,2000
88.0,2000
130.0,2000
130.0,2000
88.0,2000
88.0,2000
158.0,27505
158.0,30550
158.0,29265
167.0,26905
167.0,28665
158.0,25980
167.0,27550
167.0,23720
158.0,28650
167.0,29450
158.0,28650
167.0,27550
158.0,29265
167.0,23970
167.0,29450
158.0,30550
158.0,27505
167.0,26905
158.0,26230
167.0,32205
158.0,32655
167.0,28665
155.0,28600
155.0,26395
155.0,29330
155.0,31270
155.0,30065
155.0,24915
164.0,2000
118.0,2000
164.0,2000
118.0,2000
164.0,2000
164.0,2000
114.0,2000
155.0,2000
155.0,2000
155.0,2000
155.0,2000
160.0,2000
160.0,2000
160.0,2000
160.0,2000
160.0,2000
160.0,2000
160.0,2000
160.0,2000
365.0,65055
365.0,67220
365.0,61480
365.0,63645
380.0,63195
380.0,76650
380.0,69135
380.0,65560
380.0,73645
380.0,74260
380.0,66770
380.0,71260
380.0,65560
380.0,71260
380.0,66770
380.0,63195
380.0,69135
380.0,76645
380.0,73650
380.0,74260
215.0,19450
132.0,13030
150.0,17085
132.0,15340
132.0,14315
150.0,17640
132.0,15800
225.0,20450
132.0,13490
132.0,16625
132.0,16110
132.0,13800
220.0,20700
132.0,2000
150.0,2000
132.0,2000
150.0,2000
132.0,2000
150.0,2000
132.0,2000
132.0,2044
132.0,12715
150.0,20990
150.0,20525
150.0,20525
150.0,24315
150.0,17475
150.0,20990
150.0,18550
150.0,24315
150.0,18550
150.0,23240
150.0,25740
150.0,20990
150.0,25740
150.0,17475
150.0,20990
150.0,23240
150.0,25990
150.0,25990
150.0,18290
150.0,18290
150.0,26990
150.0,19390
150.0,19390
150.0,26990
150.0,18690
150.0,27390
150.0,18690
150.0,20390
150.0,19790
150.0,20390
150.0,27390
150.0,20390
150.0,26390
150.0,19790
150.0,20390
150.0,26390
214.0,2000
214.0,2000
214.0,2000
170.0,2000
170.0,2000
225.0,2000
170.0,2000
205.0,2000
225.0,2000
205.0,2000
210.0,26220
210.0,24560
210.0,22240
210.0,23900
210.0,23250
260.0,25750
210.0,23235
260.0,26750
210.0,21590
260.0,27410
260.0,28410
210.0,24895
210.0,21590
210.0,23250
260.0,28995
260.0,27245
260.0,27995
210.0,23995
210.0,21590
260.0,26245
210.0,23235
210.0,22245
210.0,24985
210.0,23340
290.0,89000
252.0,89000
290.0,89000
252.0,89000
573.0,156000
131.0,21710
131.0,20720
131.0,21760
131.0,20870
131.0,22230
131.0,21330
235.0,35880
235.0,36580
235.0,37980
235.0,34480
235.0,34965
235.0,37065
235.0,36365
235.0,38465
235.0,38585
235.0,36485
235.0,37185
235.0,35085
194.0,39720
194.0,41310
194.0,41310
194.0,39720
194.0,39720
140.0,2000
110.0,2000
110.0,2000
140.0,2000
140.0,2000
110.0,2000
248.0,37775
248.0,35775
248.0,28975
248.0,37375
248.0,42030
248.0,44600
248.0,32275
248.0,37650
248.0,32550
248.0,36050
248.0,42305
248.0,44875
248.0,29400
248.0,38050
248.0,33500
93.0,2000
199.0,32150
199.0,25990
199.0,32195
199.0,25995
192.0,25995
192.0,30990
199.0,25995
274.0,27500
192.0,25500
192.0,21500
199.0,31995
274.0,35300
192.0,23950
192.0,25790
192.0,21840
274.0,27700
274.0,35500
192.0,24340
245.0,29940
178.0,24140
185.0,25140
185.0,22140
245.0,36040
175.0,30295
175.0,24895
175.0,25195
175.0,29995
256.0,32995
175.0,26995
175.0,27295
175.0,30695
256.0,33395
175.0,25295
175.0,27695
175.0,27395
175.0,24995
175.0,30395
175.0,35995
175.0,25645
256.0,34995
175.0,27695
256.0,38195
175.0,32390
148.0,22195
168.0,21295
168.0,22695
168.0,24995
148.0,22795
148.0,24195
148.0,19595
148.0,20795
168.0,23595
168.0,23995
148.0,22195
168.0,22695
168.0,25395
168.0,23895
168.0,22495
168.0,21295
148.0,20795
148.0,19595
168.0,27395
168.0,25995
168.0,24195
148.0,22495
168.0,25695
148.0,20995
168.0,27695
168.0,24195
168.0,22695
148.0,19795
166.0,26195
166.0,24195
224.0,28195
166.0,23195
224.0,30995
166.0,24995
166.0,26995
166.0,22995
166.0,23995
166.0,25995
166.0,24995
224.0,31695
166.0,24495
166.0,24995
166.0,27495
166.0,25495
166.0,26495
166.0,23495
200.0,24460
255.0,33775
255.0,27600
255.0,27550
255.0,35825
255.0,30250
253.0,30310
253.0,27225
253.0,34150
253.0,36195
253.0,28265
200.0,24635
287.0,42495
287.0,30495
287.0,28595
287.0,37895
287.0,34495
570.0,200500
310.0,82800
420.0,125600
420.0,93200
420.0,98300
520.0,161100
520.0,141300
570.0,180300
440.0,113400
310.0,78100
520.0,161100
310.0,82800
520.0,141300
570.0,200500
310.0,78100
570.0,180300
310.0,80000
440.0,113400
310.0,84300
420.0,93200
420.0,125600
420.0,98300
240.0,39725
205.0,34600
240.0,40425
205.0,35250
240.0,40730
205.0,35555
322.0,259900
322.0,262990
100.0,2000
93.0,2000
93.0,2000
93.0,2178
170.0,26280
150.0,29125
170.0,22440
170.0,22440
170.0,23995
150.0,30850
170.0,31790
170.0,24375
170.0,21340
170.0,31790
170.0,26280
150.0,33925
170.0,28105
170.0,24375
170.0,26915
150.0,27095
170.0,28115
170.0,23995
280.0,35995
170.0,26915
170.0,28105
170.0,28115
170.0,21340
170.0,26280
170.0,34270
170.0,30495
170.0,24750
170.0,24750
170.0,28410
170.0,23975
280.0,36835
170.0,22440
170.0,23975
170.0,22440
170.0,26280
170.0,28410
170.0,34270
170.0,30495
280.0,29295
170.0,27995
170.0,22440
170.0,23975
170.0,30995
170.0,25495
280.0,33995
205.0,2452
205.0,2879
205.0,2715
205.0,2668
205.0,30500
205.0,27300
205.0,23000
205.0,24150
205.0,28050
205.0,26800
205.0,29250
205.0,26150
205.0,30900
205.0,26450
205.0,24450
205.0,28450
205.0,23300
205.0,29550
205.0,27600
205.0,27100
260.0,29510
260.0,29780
260.0,37900
260.0,41560
260.0,34830
260.0,31200
260.0,34500
260.0,32810
260.0,36210
260.0,33140
260.0,43250
260.0,31470
260.0,33150
260.0,38100
260.0,41610
260.0,43300
260.0,29830
260.0,36410
260.0,34840
260.0,31520
284.0,37790
284.0,32980
284.0,36100
284.0,30290
284.0,42070
284.0,34670
284.0,43760
284.0,31980
335.0,64600
420.0,94600
420.0,79900
335.0,66950
420.0,96100
335.0,74600
420.0,100800
444.0,101300
444.0,96600
335.0,66700
335.0,74350
453.0,433550
453.0,438325
453.0,449525
453.0,474600
453.0,479775
453.0,492000
453.0,402940
453.0,474990
453.0,407400
453.0,480175
453.0,417825
453.0,492425
150.0,2047
150.0,2550
150.0,2221
150.0,2000
116.0,2142
116.0,2013
116.0,2293
150.0,2281
116.0,2000
116.0,2000
116.0,2115
116.0,2000
150.0,2040
150.0,2423
150.0,2188
150.0,2699
150.0,2311
150.0,2691
116.0,2197
116.0,2553
116.0,2409
150.0,2912
116.0,2000
150.0,2498
150.0,2539
116.0,2000
250.0,33720
250.0,40020
250.0,36970
250.0,33120
250.0,41620
250.0,38970
250.0,31470
250.0,34720
250.0,36970
250.0,35370
250.0,29870
250.0,32120
250.0,37370
250.0,38570
280.0,39455
280.0,46570
280.0,38855
280.0,38855
280.0,37855
280.0,33580
280.0,36055
280.0,31945
280.0,37055
280.0,30145
280.0,34380
280.0,32580
280.0,35380
280.0,41170
280.0,42970
280.0,37055
280.0,37655
280.0,39255
280.0,36455
280.0,39855
280.0,38055
280.0,47070
280.0,39255
280.0,33030
280.0,37455
280.0,38255
280.0,34830
280.0,32395
280.0,41670
280.0,35830
280.0,43470
280.0,34030
280.0,30595
280.0,37455
81.0,2000
200.0,3065
200.0,3367
200.0,3843
200.0,3407
200.0,26100
200.0,23600
195.0,24600
138.0,2000
161.0,2000
138.0,2000
161.0,2194
161.0,2000
138.0,2088
138.0,2000
161.0,2000
161.0,2064
161.0,2304
161.0,2419
161.0,2196
161.0,2388
161.0,2242
161.0,2728
161.0,2580
99.0,20030
99.0,19080
99.0,21765
99.0,23360
99.0,20340
99.0,21765
99.0,19540
99.0,24475
99.0,20360
99.0,19560
99.0,24495
99.0,21785
99.0,21355
121.0,27100
121.0,33100
121.0,28800
134.0,26675
134.0,28060
134.0,30935
134.0,29695
134.0,26675
134.0,28060
134.0,30935
134.0,29695
134.0,26675
134.0,29695
134.0,28060
134.0,30935
134.0,25765
134.0,30005
134.0,24200
134.0,28435
134.0,26985
134.0,23215
121.0,24200
121.0,26250
121.0,28650
121.0,30000
121.0,24700
121.0,28100
121.0,28115
121.0,30015
121.0,29135
121.0,26735
121.0,24685
121.0,25165
125.0,2130
125.0,2003
125.0,14155
125.0,16220
125.0,14330
125.0,16395
118.0,2000
118.0,2000
164.0,2000
164.0,2000
118.0,2000
118.0,2000
118.0,2000
164.0,2000
130.0,16455
130.0,16895
130.0,13885
103.0,12765
103.0,13485
140.0,18020
130.0,15535
130.0,15700
130.0,14975
130.0,13075
130.0,16140
130.0,15415
130.0,13680
253.0,44625
253.0,44625
253.0,20105
253.0,20901
253.0,44625
150.0,19785
180.0,23515
150.0,18430
150.0,15970
150.0,18000
150.0,20780
180.0,24510
150.0,18275
90.0,2000
200.0,32500
200.0,36400
200.0,38500
200.0,34600
200.0,38600
200.0,40700
200.0,33700
200.0,35800
200.0,34500
200.0,41300
200.0,36600
200.0,33900
200.0,31800
200.0,39200
328.0,33950
328.0,35550
340.0,61600
340.0,52400
340.0,56400
340.0,58100
328.0,38950
360.0,46200
328.0,37150
328.0,45450
328.0,43650
328.0,41800
360.0,48600
360.0,44400
360.0,46800
328.0,40000
208.0,33950
400.0,49950
400.0,47950
300.0,41900
300.0,45900
360.0,49050
300.0,43900
208.0,39650
360.0,47050
300.0,39900
208.0,37650
208.0,35950
208.0,33950
300.0,44650
400.0,50700
208.0,44300
400.0,48700
360.0,49800
208.0,38400
300.0,40650
300.0,42650
208.0,40400
208.0,35950
208.0,42300
300.0,46650
360.0,47800
272.0,52900
240.0,47500
245.0,51900
220.0,42200
220.0,39300
240.0,55000
272.0,45400
272.0,53500
220.0,40900
220.0,42750
245.0,52500
272.0,46000
240.0,48100
240.0,57700
240.0,50200
240.0,55600
272.0,53200
220.0,40900
272.0,46400
220.0,43150
325.0,53400
325.0,48550
343.0,62100
343.0,62100
325.0,53400
325.0,48550
348.0,51750
330.0,40950
330.0,42600
330.0,46050
348.0,53650
330.0,40950
330.0,46050
330.0,49650
330.0,42600
330.0,47700
400.0,53300
300.0,46300
300.0,44300
208.0,38950
400.0,51300
208.0,40950
208.0,43300
208.0,41300
330.0,51750
330.0,49600
360.0,55650
420.0,64600
420.0,62100
330.0,51350
330.0,49850
330.0,52000
416.0,67050
420.0,62850
420.0,65350
360.0,55900
416.0,64550
330.0,53500
420.0,67050
330.0,52000
420.0,62850
360.0,55900
420.0,65350
420.0,64550
330.0,51350
330.0,53500
330.0,49850
240.0,64900
240.0,52900
333.0,60900
280.0,47700
280.0,53700
240.0,58900
333.0,61900
240.0,53400
240.0,59900
280.0,54800
280.0,48300
240.0,65400
333.0,58800
333.0,64300
333.0,54800
404.0,106900
523.0,140500
404.0,107900
404.0,99900
523.0,141500
404.0,116000
404.0,109500
523.0,145500
404.0,109900
404.0,109900
404.0,116000
404.0,103400
523.0,145500
260.0,33750
260.0,42870
260.0,26220
260.0,29970
260.0,30280
260.0,34060
260.0,43180
260.0,26530
260.0,26580
260.0,34110
260.0,30540
260.0,43230
240.0,34150
240.0,35550
240.0,35550
240.0,34150
240.0,34750
240.0,36150
325.0,36400
325.0,37200
325.0,35000
325.0,38600
325.0,34450
325.0,35850
325.0,36250
325.0,34450
320.0,58150
320.0,55050
320.0,56050
320.0,59150
400.0,61800
400.0,58700
230.0,45400
265.0,42400
230.0,46800
265.0,43800
265.0,42600
250.0,53450
250.0,52050
265.0,44400
295.0,44900
295.0,43100
325.0,45850
325.0,47300
325.0,45850
325.0,47300
325.0,45850
325.0,47650
400.0,62700
400.0,65800
400.0,63250
400.0,66350
400.0,66350
400.0,63250
400.0,88850
400.0,60000
400.0,63100
400.0,64450
400.0,61350
268.0,49300
210.0,50800
268.0,50240
210.0,51740
302.0,52690
210.0,53840
240.0,29100
250.0,32990
525.0,164700
430.0,128400
550.0,179645
525.0,173800
430.0,137500
525.0,151200
430.0,124000
430.0,114900
525.0,160300
550.0,170545
550.0,199600
430.0,138400
430.0,124900
525.0,166100
570.0,199900
550.0,182500
525.0,162900
430.0,115900
430.0,129400
550.0,190600
525.0,153900
525.0,175100
550.0,173500
540.0,162900
610.0,189900
150.0,17110
150.0,17110
150.0,18185
150.0,18185
150.0,14990
150.0,16065
150.0,16065
150.0,14990
170.0,17575
170.0,16675
170.0,18650
170.0,15600
170.0,15600
170.0,18650
170.0,17575
170.0,16675
170.0,19340
170.0,16300
170.0,16300
170.0,19340
170.0,17400
170.0,17400
210.0,24005
235.0,24005
210.0,23020
210.0,26750
210.0,19890
210.0,26855
235.0,28445
210.0,20490
210.0,28780
210.0,25650
210.0,23590
210.0,24235
210.0,26295
210.0,29425
210.0,21135
275.0,35610
275.0,33785
291.0,32580
291.0,30580
291.0,33570
291.0,31550
195.0,2000
155.0,2000
195.0,2000
155.0,2000
165.0,2000
165.0,2000
125.0,2000
125.0,2000
170.0,2000
170.0,2000
125.0,2000
125.0,2000
125.0,2000
125.0,2000
170.0,2000
125.0,2000
170.0,2000
